batter,bowler,runs,balls,fours,sixes,dismissals
Mandeep Singh,PV Tambe,6,2,1,0,0
Mandeep Singh,R Ashwin,24,26,1,1,1
Mandeep Singh,R Bhatia,15,11,1,0,0
Mandeep Singh,R Dhawan,7,8,0,0,1
Mandeep Singh,R Rampaul,6,6,1,0,0
Mandeep Singh,R Sharma,29,28,3,0,2
Mandeep Singh,R Vinay Kumar,45,23,5,2,3
Mandeep Singh,RA Jadeja,43,40,1,1,3
Mandeep Singh,RE van der Merwe,1,2,0,0,0
Mandeep Singh,RJ Peterson,1,2,0,0,0
Mandeep Singh,RP Singh,9,13,1,0,1
Mandeep Singh,RS Bopara,0,1,0,0,1
Mandeep Singh,Rashid Khan,7,11,1,0,2
Mandeep Singh,S Dhawan,2,4,0,0,0
Mandeep Singh,S Gopal,3,6,0,0,1
Mandeep Singh,S Kaul,8,10,0,0,2
Mandeep Singh,S Lamichhane,3,4,0,0,0
Mandeep Singh,S Nadeem,0,2,0,0,0
Mandeep Singh,S Sandeep Warrier,6,3,1,0,0
Mandeep Singh,S Sreesanth,2,4,0,0,1
Mandeep Singh,SB Jakati,6,5,1,0,0
Mandeep Singh,SC Kuggeleijn,1,1,0,0,0
Mandeep Singh,SE Rutherford,2,2,0,0,0
Mandeep Singh,SJ Srivastava,0,3,0,0,1
Mandeep Singh,SK Raina,2,3,0,0,0
Mandeep Singh,SK Trivedi,7,8,1,0,0
Mandeep Singh,SL Malinga,10,10,2,0,1
Mandeep Singh,SM Curran,2,3,0,0,0
Mandeep Singh,SMSM Senanayake,10,12,1,0,0
Mandeep Singh,SN Thakur,16,7,0,2,2
Mandeep Singh,SP Narine,58,43,5,2,2
Mandeep Singh,SR Watson,6,10,0,0,1
Mandeep Singh,STR Binny,7,10,1,0,1
Mandeep Singh,Sandeep Sharma,32,39,3,0,1
Mandeep Singh,Shakib Al Hasan,12,12,0,0,1
Mandeep Singh,T Natarajan,26,9,3,2,0
Mandeep Singh,TA Boult,7,7,0,0,1
Mandeep Singh,TG Southee,5,3,1,0,0
Mandeep Singh,TP Sudhindra,10,7,2,0,0
Mandeep Singh,UT Yadav,19,14,3,0,2
Mandeep Singh,V Pratap Singh,35,16,4,2,0
Mandeep Singh,VR Aaron,19,20,3,0,2
Mandeep Singh,WD Parnell,0,4,0,0,1
Mandeep Singh,YK Pathan,12,9,1,1,1
Mandeep Singh,YS Chahal,2,3,0,0,0
Mandeep Singh,Yuvraj Singh,3,6,0,0,0
Mandeep Singh,Z Khan,26,15,3,1,0
Mashrafe Mortaza,A Symonds,2,2,0,0,0
Mayank Dagar,Naveen-ul-Haq,0,1,0,0,0
Misbah-ul-Haq,CRD Fernando,0,1,0,0,1
Misbah-ul-Haq,DB Ravi Teja,0,1,0,0,1
Misbah-ul-Haq,DP Vijaykumar,7,10,1,0,0
Misbah-ul-Haq,GD McGrath,1,1,0,0,0
Misbah-ul-Haq,Gagandeep Singh,7,3,1,0,0
Misbah-ul-Haq,IK Pathan,2,2,0,0,0
Misbah-ul-Haq,L Balaji,1,3,0,0,1
Misbah-ul-Haq,M Muralitharan,3,3,0,0,0
Misbah-ul-Haq,MF Maharoof,4,6,0,0,0
Misbah-ul-Haq,MM Patel,0,1,0,0,1
Misbah-ul-Haq,PJ Sangwan,13,5,1,1,0
Misbah-ul-Haq,PP Chawla,0,3,0,0,1
Misbah-ul-Haq,PP Ojha,1,1,0,0,0
Misbah-ul-Haq,R Bhatia,27,10,1,3,0
Misbah-ul-Haq,RP Singh,7,6,1,0,0
Misbah-ul-Haq,S Sreesanth,20,7,3,1,1
Misbah-ul-Haq,SB Bangar,5,9,0,0,0
Misbah-ul-Haq,Shahid Afridi,0,1,0,0,1
Misbah-ul-Haq,VY Mahesh,2,3,0,0,0
Misbah-ul-Haq,Y Venugopal Rao,17,5,2,1,0
Mohammad Ashraful,AM Salvi,2,4,0,0,0
Mohammad Ashraful,DP Nannes,0,3,0,0,0
Mohammad Ashraful,PJ Sangwan,0,3,0,0,1
Mohammad Asif,DS Kulkarni,0,1,0,0,1
Mohammad Asif,MM Patel,2,3,0,0,0
Mohammad Asif,RA Jadeja,0,1,0,0,0
Mohammad Asif,SK Warne,1,1,0,0,0
Mohammad Hafeez,A Symonds,7,4,0,1,0
Mohammad Hafeez,AA Noffke,1,2,0,0,0
Mohammad Hafeez,DJ Bravo,4,6,1,0,0
Mohammad Hafeez,IK Pathan,6,7,0,1,1
Mohammad Hafeez,JDP Oram,1,2,0,0,0
Mohammad Hafeez,JH Kallis,4,1,1,0,0
Mohammad Hafeez,Joginder Sharma,4,4,0,0,0
Mohammad Hafeez,M Muralitharan,4,7,0,0,0
Mohammad Hafeez,M Ntini,5,5,1,0,1
Mohammad Hafeez,MM Patel,0,4,0,0,1
Mohammad Hafeez,MS Gony,1,1,0,0,0
Mohammad Hafeez,P Amarnath,7,11,1,0,1
Mohammad Hafeez,PP Ojha,1,4,0,0,1
Mohammad Hafeez,RP Singh,5,5,1,0,0
Mohammad Hafeez,S Sreesanth,7,5,1,0,0
Mohammad Hafeez,SM Pollock,3,8,0,0,1
Mohammad Hafeez,ST Jayasuriya,0,3,0,0,1
Mohammad Hafeez,Sohail Tanvir,4,4,1,0,0
Mohammad Nabi,AD Russell,6,4,1,0,0
Mohammad Nabi,AR Patel,5,4,1,0,0
Mohammad Nabi,AS Joseph,0,1,0,0,0
Mohammad Nabi,AS Rajpoot,4,2,1,0,1
Mohammad Nabi,Avesh Khan,17,5,2,1,0
Mohammad Nabi,CH Morris,5,5,1,0,0
Mohammad Nabi,CV Varun,3,4,0,0,0
Mohammad Nabi,HH Pandya,14,9,1,1,1
Mohammad Nabi,HV Patel,0,1,0,0,0
Mohammad Nabi,I Sharma,4,1,1,0,0
Mohammad Nabi,JJ Bumrah,21,16,1,2,2
Mohammad Nabi,JP Behrendorff,1,1,0,0,0
Mohammad Nabi,K Rabada,12,4,1,1,0
Mohammad Nabi,KH Pandya,4,5,0,0,0
Mohammad Nabi,KMA Paul,5,7,1,0,1
Mohammad Nabi,Kartik Tyagi,4,1,1,0,0
Mohammad Nabi,M Markande,6,4,1,0,1
Mohammad Nabi,M Pathirana,1,4,0,0,0
Mohammad Nabi,M Prasidh Krishna,9,5,2,0,1
Mohammad Nabi,MP Yadav,0,1,0,0,1
Mohammad Nabi,Mohammed Shami,4,5,0,0,1
Mohammad Nabi,Mohsin Khan,1,1,0,0,0
Mohammad Nabi,Mujeeb Ur Rahman,16,4,0,2,0
Mohammad Nabi,Mukesh Kumar,1,1,0,0,0
Mohammad Nabi,Mustafizur Rahman,3,4,0,0,1
Mohammad Nabi,Navdeep Saini,4,3,1,0,1
Mohammad Nabi,PP Chawla,1,2,0,0,1
Mohammad Nabi,R Ashwin,7,6,0,0,0
Mohammad Nabi,R Tewatia,13,3,0,2,0
Mohammad Nabi,RD Chahar,3,5,0,0,0
Mohammad Nabi,Rasikh Salam,6,3,0,1,1
Mohammad Nabi,SL Malinga,15,7,1,1,0
Mohammad Nabi,SM Curran,7,4,0,0,0
Mohammad Nabi,Sandeep Sharma,3,8,0,0,1
Mohammad Nabi,Shakib Al Hasan,2,2,0,0,0
Mohammad Nabi,Shivam Mavi,5,4,1,0,0
Mohammad Nabi,TA Boult,2,3,0,0,0
Mohammad Nabi,YS Chahal,1,2,0,0,1
Mohammed Shami,A Kamboj,0,1,0,0,0
Mohammed Shami,AD Russell,1,2,0,0,0
Mohammed Shami,AR Patel,1,3,0,0,1
Mohammed Shami,AS Roy,1,1,0,0,0
Mohammed Shami,Ashok Sharma,7,3,0,1,0
Mohammed Shami,Avesh Khan,13,5,1,1,0
Mohammed Shami,B Kumar,0,2,0,0,2
Mohammed Shami,Brijesh Sharma,0,1,0,0,1
Mohammed Shami,CR Woakes,0,1,0,0,0
Mohammed Shami,CV Varun,1,3,0,0,0
Mohammed Shami,DJ Bravo,3,6,0,0,0
Mohammed Shami,HV Patel,8,2,2,0,0
Mohammed Shami,Harbhajan Singh,6,3,0,1,1
Mohammed Shami,I Sharma,6,2,1,0,0
Mohammed Shami,JD Unadkat,2,4,0,0,1
Mohammed Shami,JJ Bumrah,1,1,0,0,0
Mohammed Shami,JP Faulkner,4,2,1,0,0
Mohammed Shami,K Rabada,0,1,0,0,0
Mohammed Shami,KK Ahmed,2,2,0,0,0
Mohammed Shami,KK Cooper,2,6,0,0,1
Mohammed Shami,KV Sharma,1,1,0,0,0
Mohammed Shami,Kartik Tyagi,6,3,0,1,0
Mohammed Shami,Kuldeep Yadav,5,3,1,0,0
Mohammed Shami,M Pathirana,1,2,0,0,1
Mohammed Shami,M Prasidh Krishna,6,3,1,0,0
Mohammed Shami,MA Starc,2,2,0,0,0
Mohammed Shami,N Burger,6,3,0,1,0
Mohammed Shami,P Negi,1,3,0,0,1
Mohammed Shami,PJ Cummins,0,1,0,0,0
Mohammed Shami,R Ashwin,0,2,0,0,1
Mohammed Shami,RA Jadeja,1,1,0,0,0
Mohammed Shami,Rashid Khan,0,1,0,0,1
Mohammed Shami,S Kaul,1,1,0,0,0
Mohammed Shami,S Sreesanth,0,2,0,0,0
Mohammed Shami,SM Boland,2,3,0,0,0
Mohammed Shami,SM Curran,5,5,0,0,0
Mohammed Shami,SN Thakur,1,3,0,0,1
Mohammed Shami,SP Narine,2,5,0,0,2
Mohammed Shami,SW Tait,3,2,0,0,0
Mohammed Shami,Sandeep Sharma,2,2,0,0,0
Mohammed Shami,T Natarajan,1,2,0,0,1
Mohammed Shami,TA Boult,1,1,0,0,0
Mohammed Shami,TU Deshpande,4,3,1,0,0
Mohammed Shami,VG Arora,5,3,1,0,0
Mohammed Shami,VR Aaron,1,3,0,0,1
Mohammed Siraj,A Kamboj,3,2,0,0,0
Mohammed Siraj,A Nortje,5,4,1,0,1
Mohammed Siraj,AD Russell,1,4,0,0,1
Mohammed Siraj,AM Ghazanfar,0,3,0,0,1
Mohammed Siraj,Arshdeep Singh,5,7,0,0,0
Mohammed Siraj,B Kumar,0,2,0,0,1
Mohammed Siraj,B Laughlin,5,4,1,0,0
Mohammed Siraj,CH Morris,1,4,0,0,1
Mohammed Siraj,CJ Jordan,5,3,1,0,0
Mohammed Siraj,CV Varun,2,1,0,0,0
Mohammed Siraj,DJ Bravo,22,14,2,1,0
Mohammed Siraj,JC Archer,3,4,0,0,0
Mohammed Siraj,JD Unadkat,6,4,1,0,1
Mohammed Siraj,JO Holder,3,4,0,0,0
Mohammed Siraj,JR Hazlewood,0,1,0,0,0
Mohammed Siraj,K Rabada,4,4,1,0,0
Mohammed Siraj,KH Pandya,5,10,1,0,1
Mohammed Siraj,KR Sen,1,1,0,0,0
Mohammed Siraj,L Ngidi,0,3,0,0,0
Mohammed Siraj,M Jansen,0,1,0,0,0
Mohammed Siraj,M Prasidh Krishna,9,9,2,0,1
Mohammed Siraj,Mohammed Shami,0,1,0,0,0
Mohammed Siraj,Mustafizur Rahman,8,3,0,1,0
Mohammed Siraj,Naveen-ul-Haq,0,4,0,0,2
Mohammed Siraj,Noor Ahmad,0,2,0,0,0
Mohammed Siraj,R Shepherd,0,1,0,0,0
Mohammed Siraj,RA Jadeja,0,3,0,0,0
Mohammed Siraj,RD Chahar,0,2,0,0,0
Mohammed Siraj,Rashid Khan,0,2,0,0,0
Mohammed Siraj,Ravi Bishnoi,12,4,0,2,0
Mohammed Siraj,SM Curran,1,2,0,0,0
Mohammed Siraj,SN Thakur,1,8,0,0,0
Mohammed Siraj,Sandeep Sharma,3,4,0,0,0
Mohammed Siraj,T Natarajan,11,9,1,0,0
Mohammed Siraj,V Shankar,1,2,0,0,0
Mohammed Siraj,Yash Thakur,0,1,0,0,0
Mohit Rathee,B Kumar,1,2,0,0,0
Mohsin Khan,Akash Madhwal,0,1,0,0,1
Mohsin Khan,Arshdeep Singh,7,4,1,0,0
Mohsin Khan,CJ Jordan,0,6,0,0,0
Mohsin Khan,JC Archer,0,3,0,0,1
Mohsin Khan,L Ngidi,0,1,0,0,1
Mohsin Khan,M Prasidh Krishna,1,2,0,0,0
Mohsin Khan,OC McCoy,7,4,1,0,0
Mohsin Khan,R Sai Kishore,1,3,0,0,1
Mohsin Khan,RD Chahar,6,2,0,1,0
Mohsin Khan,SM Curran,2,1,0,0,0
Mohsin Khan,YS Chahal,1,1,0,0,0
Mujeeb Ur Rahman,Basil Thampi,0,1,0,0,0
Mujeeb Ur Rahman,CR Woakes,0,1,0,0,1
Mujeeb Ur Rahman,DS Kulkarni,0,1,0,0,0
Mujeeb Ur Rahman,KK Ahmed,0,1,0,0,1
Mujeeb Ur Rahman,Rashid Khan,9,4,2,0,0
Mujeeb Ur Rahman,S Kaul,2,2,0,0,0
Mujeeb Ur Rahman,Sandeep Sharma,0,3,0,0,1
Mujeeb Ur Rahman,TA Boult,1,1,0,0,0
Mujeeb Ur Rahman,YS Chahal,0,1,0,0,0
Mukesh Choudhary,DR Sams,0,1,0,0,0
Mukesh Choudhary,RD Chahar,2,2,0,0,0
Mukesh Choudhary,Ramandeep Singh,4,3,1,0,0
Mukesh Choudhary,Rashid Khan,2,2,0,0,0
Mukesh Kumar,Arshdeep Singh,2,2,0,0,0
Mukesh Kumar,C Green,1,3,0,0,0
Mukesh Kumar,LH Ferguson,1,3,0,0,1
Mukesh Kumar,MA Wood,0,1,0,0,0
Mukesh Kumar,NT Ellis,4,5,0,0,0
Mukesh Kumar,Sandeep Sharma,1,1,0,0,0
Mukesh Kumar,T Natarajan,0,2,0,0,0
Mukesh Kumar,Yash Dayal,1,1,0,0,0
Musheer Khan,Suyash Sharma,0,3,0,0,1
Mustafizur Rahman,Basil Thampi,1,3,0,0,1
Mustafizur Rahman,HH Pandya,1,2,0,0,0
Mustafizur Rahman,JJ Bumrah,0,1,0,0,1
Mustafizur Rahman,Mohammed Shami,1,2,0,0,0
Mustafizur Rahman,NM Coulter-Nile,1,1,0,0,0
Mustafizur Rahman,R Tewatia,1,1,0,0,0
Mustafizur Rahman,RP Meredith,1,1,0,0,0
Mustafizur Rahman,SN Thakur,0,4,0,0,0
Mustafizur Rahman,SP Narine,0,3,0,0,0
Mustafizur Rahman,TA Boult,7,6,0,1,0
N Burger,C Bosch,7,2,0,1,0
N Burger,E Malinga,2,3,0,0,0
N Burger,PP Hinge,1,2,0,0,0
N Burger,SN Thakur,3,1,0,0,0
N Burger,Sakib Hussain,1,1,0,0,0
N Jagadeesan,AS Joseph,2,4,0,0,0
N Jagadeesan,Akash Singh,1,1,0,0,0
N Jagadeesan,Arjun Tendulkar,0,1,0,0,0
N Jagadeesan,B Kumar,7,4,1,0,0
N Jagadeesan,C Green,0,4,0,0,1
N Jagadeesan,CH Morris,0,2,0,0,0
N Jagadeesan,DJ Willey,14,10,3,0,0
N Jagadeesan,HH Pandya,12,6,3,0,0
N Jagadeesan,HV Patel,5,4,1,0,0
N Jagadeesan,I Udana,2,2,0,0,0
N Jagadeesan,J Little,6,8,1,0,1
N Jagadeesan,JJ Bumrah,0,1,0,0,1
N Jagadeesan,M Jansen,2,3,0,0,0
N Jagadeesan,M Markande,11,7,2,0,1
N Jagadeesan,Mohammed Shami,13,15,1,0,1
N Jagadeesan,Mohammed Siraj,1,4,0,0,0
N Jagadeesan,Navdeep Saini,1,3,0,0,0
N Jagadeesan,OC McCoy,0,3,0,0,1
N Jagadeesan,PWH de Silva,2,6,0,0,0
N Jagadeesan,R Ashwin,1,1,0,0,0
N Jagadeesan,R Sai Kishore,23,12,3,1,0
N Jagadeesan,Rashid Khan,4,5,0,0,0
N Jagadeesan,S Dube,8,4,1,0,0
N Jagadeesan,Shahbaz Ahmed,1,1,0,0,0
N Jagadeesan,T Natarajan,11,4,1,1,0
N Jagadeesan,TU Deshpande,0,2,0,0,1
N Jagadeesan,Vijaykumar Vyshak,4,4,0,0,1
N Jagadeesan,Washington Sundar,8,8,1,0,0
N Jagadeesan,YS Chahal,19,12,3,0,0
N Jagadeesan,Yash Dayal,4,6,0,0,0
N Pooran,A Kamboj,57,19,3,7,1
N Pooran,A Nortje,23,8,0,3,0
N Pooran,A Zampa,17,5,1,2,0
N Pooran,AD Russell,45,23,4,4,1
N Pooran,AJ Tye,2,3,0,0,0
N Pooran,AM Ghazanfar,18,5,1,2,0
N Pooran,AR Patel,28,8,2,3,0
N Pooran,AS Joseph,2,3,0,0,0
N Pooran,AU Rashid,4,4,1,0,0
N Pooran,Abdul Samad,28,6,1,4,0
N Pooran,Abhishek Sharma,44,9,0,7,0
N Pooran,Akash Madhwal,7,7,1,0,1
N Pooran,Arjun Tendulkar,12,2,0,2,0
N Pooran,Arshad Khan,11,4,1,1,0
N Pooran,Arshdeep Singh,56,33,8,0,2
N Pooran,Ashok Sharma,0,2,0,0,0
N Pooran,Avesh Khan,14,17,0,1,2
N Pooran,Azmatullah Omarzai,1,5,0,0,0
N Pooran,B Kumar,30,17,3,1,0
N Pooran,BA Stokes,1,5,0,0,2
N Pooran,Brijesh Sharma,8,4,2,0,0
N Pooran,C Bosch,8,4,0,1,1
N Pooran,C Green,9,6,0,1,0
N Pooran,C Sakariya,11,4,1,1,0
N Pooran,CH Morris,5,6,0,0,1
N Pooran,CR Woakes,2,2,0,0,0
N Pooran,CV Varun,82,51,4,8,3
N Pooran,D Pretorius,21,12,2,1,0
N Pooran,DG Nalkande,8,3,0,1,0
N Pooran,DJ Bravo,26,13,3,1,0
N Pooran,DJ Willey,7,2,0,1,0
N Pooran,DL Chahar,39,17,1,5,1
N Pooran,DR Sams,1,3,0,0,0
N Pooran,E Malinga,7,6,1,0,0
N Pooran,Fazalhaq Farooqi,6,2,1,0,0
N Pooran,GJ Maxwell,10,7,2,0,0
N Pooran,Gulbadin Naib,11,5,2,0,0
N Pooran,Gurjapneet Singh,5,2,1,0,0
N Pooran,HF Gurney,10,4,0,1,0
N Pooran,HH Pandya,28,15,1,2,1
N Pooran,HV Patel,45,24,4,3,0
N Pooran,Harbhajan Singh,7,4,0,1,0
N Pooran,Harpreet Brar,10,5,0,1,0
N Pooran,Harsh Dubey,1,3,0,0,0
N Pooran,Harshit Rana,36,20,3,3,0
N Pooran,I Sharma,1,2,0,0,0
N Pooran,Imran Tahir,10,9,0,1,0
N Pooran,J Yadav,1,2,0,0,0
N Pooran,JC Archer,30,24,3,2,1
N Pooran,JD Unadkat,11,9,1,0,0
N Pooran,JJ Bumrah,19,25,2,0,3
N Pooran,JL Pattinson,8,6,1,0,1
N Pooran,JO Holder,32,17,4,1,0
N Pooran,JP Behrendorff,1,2,0,0,0
N Pooran,JR Hazlewood,3,6,0,0,1
N Pooran,K Rabada,34,31,3,1,4
N Pooran,KA Jamieson,0,1,0,0,1
N Pooran,KA Pollard,13,4,1,1,0
N Pooran,KH Pandya,26,17,1,2,0
N Pooran,KK Ahmed,71,40,9,3,2
N Pooran,KL Nagarkoti,10,2,1,1,0
N Pooran,KV Sharma,21,9,0,3,1
N Pooran,Kartik Tyagi,11,12,0,1,2
N Pooran,Kuldeep Yadav,50,36,5,2,1
N Pooran,L Ngidi,1,5,0,0,1
N Pooran,LH Ferguson,15,11,1,1,0
N Pooran,LS Livingstone,22,11,3,1,0
N Pooran,M Jansen,6,10,0,0,2
N Pooran,M Markande,12,4,1,1,0
N Pooran,M Pathirana,21,18,1,1,2
N Pooran,M Prasidh Krishna,11,30,0,0,1
N Pooran,M Theekshana,18,16,0,1,0
N Pooran,MA Starc,5,5,1,0,3
N Pooran,MD Shanaka,1,1,0,0,0
N Pooran,MJ Santner,15,9,1,1,0
N Pooran,MM Ali,23,18,0,2,0
N Pooran,MM Sharma,15,9,1,1,0
N Pooran,MP Stoinis,24,12,2,2,0
N Pooran,MR Marsh,2,4,0,0,0
N Pooran,Mohammad Nabi,11,6,0,1,0
N Pooran,Mohammed Shami,15,10,2,0,1
N Pooran,Mohammed Siraj,51,26,5,4,1
N Pooran,Mukesh Choudhary,24,9,1,3,0
N Pooran,Mukesh Kumar,22,14,2,1,1
N Pooran,Mustafizur Rahman,30,15,4,1,0
N Pooran,N Burger,4,5,0,0,0
N Pooran,N Rana,0,2,0,0,1
N Pooran,N Thushara,13,10,2,0,1
N Pooran,NT Ellis,1,4,0,0,1
N Pooran,Naman Dhir,11,3,1,1,0
N Pooran,Navdeep Saini,11,13,1,0,1
N Pooran,Nithish Kumar Reddy,14,5,1,1,0
N Pooran,Noor Ahmad,3,14,0,0,3
N Pooran,PJ Cummins,43,24,7,0,1
N Pooran,PP Chawla,18,10,1,2,0
N Pooran,PWH de Silva,12,7,1,1,1
N Pooran,R Ashwin,30,28,3,0,1
N Pooran,R Parag,11,4,0,1,0
N Pooran,R Sai Kishore,36,9,1,5,0
N Pooran,R Shepherd,6,5,1,0,1
N Pooran,R Tewatia,2,3,0,0,0
N Pooran,RA Jadeja,52,35,2,5,2
N Pooran,RD Chahar,52,26,2,4,0
N Pooran,RJW Topley,20,7,0,3,0
N Pooran,RP Meredith,15,7,0,2,1
N Pooran,RS Hangargekar,14,5,2,1,0
N Pooran,Ramandeep Singh,4,4,0,0,0
N Pooran,Rashid Khan,64,52,0,5,2
N Pooran,Rasikh Salam,18,13,3,0,1
N Pooran,Ravi Bishnoi,8,10,1,0,0
N Pooran,S Dube,0,1,0,0,1
N Pooran,S Gopal,4,4,0,0,0
N Pooran,S Sandeep Warrier,6,5,1,0,0
N Pooran,SH Johnson,18,16,2,1,0
N Pooran,SM Curran,10,5,0,1,0
N Pooran,SN Thakur,53,20,2,6,4
N Pooran,SP Narine,39,43,0,2,3
N Pooran,SS Mishra,6,4,0,1,0
N Pooran,Sandeep Sharma,37,25,4,1,3
N Pooran,Shahbaz Ahmed,2,3,0,0,0
N Pooran,Shivang Kumar,0,1,0,0,0
N Pooran,Simarjeet Singh,17,6,1,2,0
N Pooran,Suyash Sharma,11,5,1,1,0
N Pooran,T Natarajan,53,32,3,3,0
N Pooran,T Stubbs,29,7,1,4,0
N Pooran,TA Boult,19,9,1,2,1
N Pooran,TG Southee,1,1,0,0,0
N Pooran,TK Curran,9,3,0,1,0
N Pooran,TU Deshpande,21,11,3,1,1
N Pooran,UT Yadav,7,5,1,0,0
N Pooran,V Nigam,22,6,1,3,0
N Pooran,V Viyaskanth,13,7,1,1,0
N Pooran,VG Arora,29,16,2,2,0
N Pooran,VR Aaron,12,3,0,2,0
N Pooran,WD Parnell,15,4,2,1,0
N Pooran,WG Jacks,19,6,0,3,1
N Pooran,Washington Sundar,38,24,0,5,0
N Pooran,YS Chahal,54,41,2,4,2
N Pooran,Yash Dayal,8,8,1,0,0
N Pooran,Yash Raj Punja,9,6,0,1,1
N Rana,A Choudhary,6,6,1,0,0
N Rana,A Kamboj,13,10,2,0,0
N Rana,A Mishra,16,12,1,1,0
N Rana,A Nehra,6,4,1,0,0
N Rana,A Nortje,26,24,4,0,1
N Rana,A Zampa,15,9,1,1,1
N Rana,AF Milne,3,2,0,0,0
N Rana,AJ Hosein,0,1,0,0,0
N Rana,AJ Tye,12,14,0,1,1
N Rana,AK Markram,6,9,0,0,1
N Rana,AR Patel,52,38,3,4,2
N Rana,AS Joseph,13,10,0,2,1
N Rana,AS Rajpoot,11,7,1,1,1
N Rana,Akash Deep,10,4,1,1,1
N Rana,Akash Singh,10,5,2,0,0
N Rana,Ankit Soni,6,6,1,0,1
N Rana,Arshad Khan,1,1,0,0,0
N Rana,Arshdeep Singh,15,8,1,1,1
N Rana,Avesh Khan,29,23,6,0,2
N Rana,B Kumar,51,43,8,1,2
N Rana,B Laughlin,11,9,1,0,0
N Rana,B Stanlake,1,7,0,0,1
N Rana,BA Stokes,16,20,0,1,0
N Rana,BCJ Cutting,4,8,0,0,0
N Rana,Basil Thampi,14,8,1,1,0
N Rana,Brijesh Sharma,4,4,0,0,0
N Rana,C Green,5,4,1,0,1
N Rana,C Sakariya,7,8,1,0,1
N Rana,CH Morris,28,14,2,3,2
N Rana,CR Brathwaite,5,3,1,0,1
N Rana,CR Woakes,8,6,1,0,0
N Rana,CV Varun,4,10,0,0,1
N Rana,D Madushanka,10,9,1,0,0
N Rana,DJ Bravo,15,18,2,0,2
N Rana,DJ Hooda,15,8,1,1,0
N Rana,DJ Willey,7,7,1,0,0
N Rana,DL Chahar,40,42,6,1,2
N Rana,DR Sams,2,5,0,0,0
N Rana,DR Smith,11,8,0,1,0
N Rana,DS Kulkarni,13,4,1,1,0
N Rana,DT Christian,1,3,0,0,1
N Rana,DW Steyn,18,6,1,2,0
N Rana,E Malinga,1,3,0,0,1
N Rana,FA Allen,2,2,0,0,0
N Rana,GC Viljoen,16,7,2,1,0
N Rana,GD Phillips,11,4,1,1,1
N Rana,GJ Maxwell,15,10,1,1,1
N Rana,Gurjapneet Singh,3,3,0,0,0
N Rana,HH Pandya,41,27,4,3,2
N Rana,HR Shokeen,1,3,0,0,1
N Rana,HV Patel,38,23,2,3,2
N Rana,Harbhajan Singh,8,5,1,0,0
N Rana,Harpreet Brar,2,3,0,0,0
N Rana,I Sharma,26,20,1,2,1
N Rana,IS Sodhi,5,5,1,0,1
N Rana,Imran Tahir,8,9,0,0,1
N Rana,J Little,4,3,1,0,1
N Rana,J Overton,22,9,3,1,0
N Rana,J Suchith,9,8,1,0,0
N Rana,JC Archer,9,13,1,0,2
N Rana,JD Unadkat,24,19,1,2,0
N Rana,JE Root,8,7,1,0,0
N Rana,JJ Bumrah,25,28,4,0,1
N Rana,JL Pattinson,0,1,0,0,0
N Rana,JO Holder,10,10,1,0,1
N Rana,JR Hazlewood,13,13,1,1,1
N Rana,K Gowtham,31,19,4,1,1
N Rana,K Kartikeya,17,6,1,2,0
N Rana,K Khejroliya,14,8,1,1,0
N Rana,K Rabada,21,24,3,0,0
N Rana,KA Pollard,34,20,2,3,1
N Rana,KC Cariappa,13,8,0,2,0
N Rana,KH Pandya,26,21,3,0,1
N Rana,KK Ahmed,47,25,6,3,0
N Rana,KMA Paul,2,2,0,0,0
N Rana,KR Sen,6,4,0,1,0
N Rana,KV Sharma,26,13,0,3,1
N Rana,Kartik Tyagi,16,5,1,2,0
N Rana,Kuldeep Yadav,52,29,4,3,0
N Rana,L Ngidi,10,9,2,0,1
N Rana,LE Plunkett,2,2,0,0,0
N Rana,LH Ferguson,11,6,2,0,1
N Rana,LS Livingstone,17,7,2,1,0
N Rana,Lalit Yadav,43,22,0,5,1
N Rana,M Ashwin,14,13,2,0,1
N Rana,M Jansen,48,45,4,2,1
N Rana,M Markande,32,27,1,2,1
N Rana,M Pathirana,8,11,0,0,0
N Rana,M Prasidh Krishna,9,8,1,0,0
N Rana,M Theekshana,18,14,2,0,0
N Rana,MA Starc,1,2,0,0,1
N Rana,MC Henriques,0,1,0,0,1
N Rana,MG Bracewell,0,1,0,0,1
N Rana,MJ McClenaghan,8,3,0,1,0
N Rana,MJ Santner,36,17,4,2,0
N Rana,MM Ali,32,21,3,1,1
N Rana,MM Patel,8,7,1,0,0
N Rana,MM Sharma,39,21,3,3,1
N Rana,MP Stoinis,69,47,7,2,2
N Rana,Mandeep Singh,13,3,0,2,0
N Rana,Mohammad Nabi,15,17,1,1,1
N Rana,Mohammed Shami,31,34,3,1,1
N Rana,Mohammed Siraj,35,25,7,0,2
N Rana,Mohsin Khan,5,5,1,0,1
N Rana,Mujeeb Ur Rahman,1,3,0,0,0
N Rana,Mukesh Kumar,6,7,1,0,0
N Rana,Mustafizur Rahman,17,18,1,1,1
N Rana,N Burger,11,3,1,1,0
N Rana,N Thushara,2,3,0,0,0
N Rana,NM Coulter-Nile,0,1,0,0,1
N Rana,NT Ellis,21,20,1,1,0
N Rana,Navdeep Saini,20,10,1,2,0
N Rana,Nithish Kumar Reddy,16,6,2,1,0
N Rana,Noor Ahmad,12,9,2,0,1
N Rana,O Thomas,9,7,2,0,0
N Rana,P Kumar,10,7,1,0,0
